Partner ID,Brand,Category,Sub-Category,Product Titles,SKU,Partner SKU
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7490 Laptop With 14-Inch Full HD Display,Core i5/Dual Core/8th Gen/8GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Black",N70065085V-1,PSKU_74949_75022689290319831317_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7440 Laptop With 14-Inch HD Display,Core i5/Dual Core/4th Gen/8GB RAM/128GB SSD/Windows 10/Intel HD Graphics English Black",N70065089V-1,PSKU_47461_50066991847532305103_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 5410 Laptop With 14-Inch FHD Display,Core i5/Dual Core/10th Gen/16GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Silver",N70065090V-1,PSKU_74949_52124600749614723570_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7410 Full HD Notebook With 14-Inch Display,Core i5-10310U/10th Gen/Quad Core/16GB RAM/512GB SSD/Windows 11 English Black",N70068454V-1,PSKU_47461_36677353389100839263_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 5480 Laptop With 14-Inch Display,Intel i5-6300U/6th Gen/8GB RAM/Dual Core/DDR4/256GB SSD/Windows 10 Pro English Black",N70068455V-1,PSKU_47461_88521679764461851275_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7410 Notebook With 14-Inch Display,Intel Core i5/10th Gen/Quad Core/16GB RAM/256GB SSD English Black",N70069237V-1,PSKU_47461_84886500898602389910_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7390 Laptop With 13.3-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/Intel UHD Graphics 620/Windows 10 Pro English Black",N70071723V-1,PSKU_74949_50236684271747528750_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7410 Laptop With 14-Inch Display,Intel Core i7 Processor/10th Gen/16GB RAM/512GB SSD/Intel UHD Graphics/Windows 10 Pro English Black",N70071728V-1,PSKU_47461_11999817844149016180_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 5500 Notebook Laptop With 15.6-Inch Display,Intel Core i5 Processor/8th Gen/16GB RAM/1TB SSD/Intel UHD Graphics 620 English Black",N70075464V-1,PSKU_47461_01297455519109007813_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E5580 Laptop With 15.6-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics/Windows 10 English/Arabic Black",N70077652V-1,PSKU_74949_95071363162926137929_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E5580 Laptop With 15.6-Inch Display,Intel Core i5 Processor/7th Gen/16GB RAM/512GB SSD/Intel HD Graphics/Windows 10 English Black",N70077653V-1,PSKU_74949_42767827047959049807_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 5420 Laptop With 14-Inch Full HD Display,Core i7 1185G7 Processor/11th Gen/16GB RAM/512GB SSD/Intel Iris Xe Plus Graphics/Windows 10 English Silver",N70083547V-1,PSKU_74949_40387873230874683496_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E7250 Laptop With 12.5-Inch Display,Intel Core i5 Processor/Dual Core/5th Gen/8GB RAM/128GB SSD/Intel HD Graphics 5500 English Black",N70084626V-1,PSKU_47461_66307092098232319784_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E5470 Laptop With 14-Inch Display,Intel Core i7 Processor/6th Gen/16GB RAM/256GB SSD/Intel HD Graphics 620 English Black",N70084840V-1,PSKU_74949_46697327037188476872_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E5470 Laptop With 14-Inch Display,Intel Core i7 Processor/6th Gen/16GB RAM/512GB SSD/Intel HD Graphics 620 English Black",N70084842V-1,PSKU_74949_42415302846496060167_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7400 Laptop With 14-Inch Full HD Display,Core i7 Processor/Quad Core/8GB RAM/256GB SSD/Intel UHD Graphics 620/Windows 10 English Black",N70084867V-1,PSKU_47461_28909899746659634473_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7400 Laptop With 14-inch Full HD Display,Core i7/8th Gen/16GB RAM/512GB SSD/Intel HD Graphics/Windows 10 English Black",N70087211V-1,PSKU_74949_95331158604923339223_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 5490 Laptop With 14-inch Full HD Display,Core i7/8th Gen/8GB RAM/256GB SSD/Intel HD Graphics/Windows 10 English Black",N70087214V-1,PSKU_74949_42351277569146378057_X
47461,DELL,Electronics,Laptops,"Renewed- Latitude 5300 Laptop With 13.3-inch Full HD Display,Core i7/8th Gen/8GB RAM/256GB SSD/Intel HD Graphics/Windows 10 English Black",N70087263V-1,PSKU_47461_73319734358001852970_X
47461,DELL,Electronics,Laptops,"Refurbished - Latitude 5501 Laptop With 15.6-Inch Display,Core i5 Processor/9th Gen/Dual Core/8GB RAM/DDR4/256GB SSD/2GB NVIDIA Graphics/Windows 10 English Black",N70087385V-1,PSKU_47461_58042960415959806090_X
47461,DELL,Electronics,Laptops,"Renewed - Lattidue E5590 Laptop With 15.6-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/512gb SSD/Intel UHD Graphics 620/Windows 10 Pro English Black",N70087629V-1,PSKU_47461_01474756153626986174_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7490 Laptop With 14-Inch Full HD Touch Display,Core i7/8th Gen/16GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Black",N70088879V-1,47461_N70088879V-1_Max
47461,DELL,Electronics,Laptops,"Renewed - Precision 5510 Business Laptop With 15.6-Inch Display,Intel Core i7/6th Gen/16GB RAM/512 GB SSD/2GB Graphic/Windows 10 Pro English/Arabic Silver",N70093339V-1,PSKU_47461_34230832823975677987_X
47461,DELL,Electronics,Laptops,Renewed - Core Precision 5550 Laptop With 15.6 Inch Ips Core I7-10850H 32 Gb Ram 1 Tb Ssd 4 Gb Nvidia Quadro T2000 4 Gb English/Arabic Grey,N70094382V-1,PSKU_47461_11112540450455440776_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7390 Laptop With 13.3-Inch Screen,Intel Core i7/Dual Core/8th Gen/16GB RAM/256GB SSD/Windows 11 English Black",N70098729V-1,PSKU_74949_95964851895631148223_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7430 Notebook With 14-Inch FHD Display,Intel i7-1255U/10-Core/12th Gen/16GB RAM DDR4/M.2 1TB SSD/Integrated Intel Iris Xe Graphics/Windows 11 Pro English/Arabic Grey",N70100697V-1,PSKU_47461_72741800793837034756_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 5290 Laptop With 12.5-Inch Display,Intel Core i5 Processor/8th Gen/Quad Core/8GB RAM/256GB SSD/Windows 10 Pro English Black",N70108165V-1,PSKU_74949_19617854781143771056_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 5591 Laptop With 15.6-Inch Display,Core i5/Dual Core/8th Gen/16GB RAM/DDR4/512GB SSD Windows 10 English Black",N70129878V-1,PSKU_47461_02946742085370951681_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G7 Notebook With 14-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel UHD Graphics Silver",N42362917A,PSKU_47461_21135557592575147449_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 845 G7 Laptop With 14-Inch Display,AMD Ryzen 5 Processor/4th Gen/16GB RAM/512GB SSD/AMD Radeon HD integrated Graphics/Windows 10 Silver",N44042609A,PSKU_74949_59610870930853787623_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G7 Notebook With 14-Inch Display, Core i7 Processor/16GB RAM/512GB SSD/Intel UHD Graphics Silver",N44460594A,PSKU_47461_99154866611446586942_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G5 (2019) Laptop With 14-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/Intel UHD Graphics 620 Silver",N47002011A,PSKU_74949_48831049723328754092_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 850 G5 Notebook Laptop With 15.6-Inch Display,Intel Core i5 Processor/8th Gen/16GB RAM/256GB SSD/Intel UHD Graphic 620 With English/Arabic Keyboard Silver Silver",N47539861A,PSKU_74949_69787546910237935431_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 850 G5 Notebook Laptop With 15.6-Inch Display,Intel Core i5 Processor/8th Gen/16GB RAM/256GB SSD/Intel UHD Graphic 620 Silver",N47539896A,PSKU_47461_24441911567209530553_X
47461,HP,Electronics,Laptops,"Renewed - ZBook 15 G5 Laptop With 15.6-Inch Display, Intel Core i7-8th Gen/16GB RAM/1TB SSD/4GB Nvidia GeForce GTX Series English Silver",N47686883A,PSKU_74949_42157618194625275247_X
47461,HP,Electronics,Laptops,"Refurbished - EliteBook 840-G2 Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/4GB RAM/256GB SSD/Integrated Graphics English Black",N47879496A,PSKU_74949_95771124469053414036_X
47461,HP,Electronics,Laptops,"Refurbished - Elitebook 840 G3 Laptop With 14-Inch Display,Intel Core i7 Processor/6th Gen/8GB RAM/256GB SSD/64MB Intel HD Graphics 520 English Silver",N48422582A,PSKU_74949_49129276778114917674_X
47461,HP,Electronics,Laptops,"Renewed - Probook 640G1 (2015) Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/500GB HDD/Integrated Graphics English Black",N49934497A,PSKU_47461_59028511102157641776_X
47461,HP,Electronics,Laptops,"Refurbished- HP EliteBook 840 G3 Laptop With 14 inch display,Intel Core i5/8GB RAM/256GB SSD/Intel HD Graphics 520 Silver",N49995332A,PSKU_74949_78225832887526976010_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G6 Laptop With 14-Inch Display, Intel Core i5 Processor/8th Gen/16GB RAM/512GB SSD/Intel UHD Graphics 620 Silver",N50367468A,PSKU_74949_49831273275327922864_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G6 Laptop With 14-Inch Display, Intel Core i5 Processor/8th Gen/16GB RAM/1TB SSD+HDD/Intel UHD Graphics 620 Silver",N50367470A,PSKU_74949_89388148157535349452_X
47461,HP,Electronics,Laptops,"Renewed - Probook 650 G1 (2014) Laptop With 15.6-Inch Display,Intel Core i5 Processor/4th Gen/16GB RAM/512GB SSD+HDD/Intel HD Graphics Black",N50367653A,PSKU_47461_70179340699686810557_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G3 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 520 English Silver",N50687449A,PSKU_74949_31979944343975822495_X
47461,HP,Electronics,Laptops,"Refurbished - Probook 640 G1 Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/256GB SSD/1GB Intel HD Graphics 520 English Black",N51438092A,PSKU_74949_69577302918971941172_X
47461,HP,Electronics,Laptops,"Refurbished - Elitebook X360 1030 G2 Convertible 2-In-1 Laptop With 13.3-Inch Touchscreen Display,Intel Core i7 Processor/8th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Silver",N51807269A,PSKU_74949_38425195517317016914_X
47461,HP,Electronics,Laptops,"Refurbished - Elitebook X360 1030 G2 Convertible 2-In-1 Laptop With 13.3-Inch Touchscreen Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Silver",N51807270A,PSKU_74949_73621226315207870558_X
47461,HP,Electronics,Laptops,"Refurbished - Elitebook 840 G4 Laptop With 14-Inch Touchscreen Display,Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 English Silver",N52005504A,PSKU_74949_38471893902110779161_X
47461,HP,Electronics,Laptops,"Refurbished - Chromebook x360 11 G1 EE touchscreen Laptop With 11.6-Inch Display,Celeron N3350 Processor/4GB RAM/32GB eMMC Flash/Intel HD Graphics 500/Chrome OS English Grey",N53336406A,N53336406A
47461,HP,Electronics,Laptops,"Renewed - Elitebook X360 1030 G3 Laptop With 13.3-Inch Display, Intel Core i7 Processor/8th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Silver",N53342839A,PSKU_47461_55420454651914437947_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 820 G2 Laptop With 13.3-Inch Display, Intel Core i5 Processor/5th Gen/8GB RAM/128GB SSD/Intel HD Graphics English Black",N53343161A,PSKU_47461_21173895161173771999_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook X360 1030 G3 Laptop With 13.3-Inch Display, Intel Core i7 Processor/8th Gen/8GB RAM/512GB SSD/Intel HD Graphics English Silver",N53343209A,PSKU_47461_56845028210936345050_X
47461,HP,Electronics,Laptops,"Renewed - Zbook 17 G3 Gaming Laptop With 17.3-Inch Display,Intel Core i7 Processor/6th Gen/16GB RAM 800GB SSD with NVIDIA Quadro 4GB Graphics English Black",N53345097A,PSKU_47461_00017211779255305536_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G4 Laptop With 14-Inch Display, Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Integrated Graphics English Silver",N53356560A,PSKU_74949_85881911608504042755_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G4 Laptop With 14-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Integrated Graphics English Silver",N53356572A,PSKU_74949_31230492600234823244_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G4 (2017) Laptop With 14-Inch Display, Intel Core i5 Processor/7th Gen/16GB RAM/512GB SSD/Integrated Graphics English Silver",N53356574A,PSKU_74949_17152291809231594143_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G4 Laptop With 14-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Integrated Graphics English Silver",N53356584A,PSKU_74949_00810506145495243139_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G2 Laptop With 14-Inch Display,Intel Dual-Core i5 Processor/8GB RAM/1TB HDD/620MB Intel UHD Graphics/Window 10 Black",N53361296A,PSKU_47461_86016760477125931485_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G4 Laptop With 14-Inch Display,Intel Dual-Core i5 Processor/8GB RAM/1TB SDD/620MB Intel UHD Graphics/Window 10 Black",N53361302A,PSKU_74949_41482679960420608487_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G5 Laptop With 14-Inch Display,Intel Dual-Core i5 Processor/8th Gen/8GB RAM/256GB SDD/620MB Intel UHD Graphics/Window 10 Silver",N53361303A,PSKU_74949_06947945939035462412_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G1 Laptop With 14-Inch Display,Intel Dual-Core i5 Processor/8GB RAM/500GB HDD/610 MB Intel HD Graphics/Window 10 Black",N53361353A,PSKU_74949_14880647852570914586_X
47461,HP,Electronics,Laptops,"Renewed - ProBook 640 G1 Laptop With 14-Inch HD Display, Intel Core i5-4200M/8GB RAM/128GB SSD/Intel HD Graphics English Black",N53375435A,PSKU_74949_38158294163342500471_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 830 G5 2UP88AV Laptop With 13.3-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel HD Graphics 620 English Silver",N53387246A,PSKU_47461_09912723703182098277_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 830 G5 2UP88AV Laptop With 13.3-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel HD Graphics 620 English Silver",N53387249A,PSKU_47461_66871649349822848137_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 830 G5 2UP88AV Laptop With 13.3-Inch Display,Core i5 Processor/8GB RAM/512GB SSD/Intel HD Graphics 620 English Silver",N53387252A,PSKU_74949_55497071636843046403_X
47461,HP,Electronics,Laptops,"Renewed - ProBook 450 G3 Laptop With 15.6-Inch Full HD Display, Intel Core i5-6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 520 Black",N53389400A,PSKU_47461_78169259533328165208_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G6 Business Laptop With 14 inch Display,Intel Core i7-8665U CPU/8th Generation/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Silver",N53392143A,PSKU_74949_16791304105698538783_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G5 Laptop With 14 inch Display,Intel Quad-Core i5-8250U/8GB DDR4 RAM/256GB SSD/Windows 10 Pro Silver",N53396142A,PSKU_74949_01935591289561060395_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G4 (2017) Laptop With 14-Inch Display,Intel Core i5 Processor/7th Gen/16GB RAM/512GB SSD/Intel HD Graphics 620 English Silver",N53397501A,PSKU_74949_78878548225337560217_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G8 Notebook With 14 Inch Display,Intel Core i7-1185G7/32GB RAM/512GB SSD/Windows 10 English Metallic",N53401357A,PSKU_47461_83827079587160072792_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G7 Notebook With 14 Inch Display,Intel Core i5-10310U/8GB RAM/256GB SSD/Windows 10 English Metallic",N53401359A,PSKU_47461_66313738712375258563_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G6 Notebook With 14 Inch Display,Intel Core i7-8665U/16GB RAM/256GB SSD/Windows 10 English Metallic",N53401363A,PSKU_74949_61010257703529735635_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G6 Notebook With 14 Inch Display,Intel Core i5-8365U/16GB RAM/512GB SSD/Windows 10 English Metallic",N53401365A,PSKU_74949_93908025822185343359_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G6 Notebook With 14 Inch Display,Intel Core i5-8265U/8GB RAM/256GB SSD/Windows 10 English Metallic",N53401366A,PSKU_74949_98284908963860894950_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G5 Notebook With 14 Inch Display,Intel Core i7-8650U/16GB RAM/512GB SSD/Windows 10 English Metallic",N53401367A,PSKU_74949_69939941024635834738_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G5 Notebook With 14 Inch Display,Intel Core i7-8650U/32GB RAM/256GB SSD/Windows 10 English Metallic",N53401370A,PSKU_74949_45984675181928320466_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G5 Notebook With 14 Inch Display,Intel Core i5-8350U/16GB RAM/256GB SSD/Windows 10 English Metallic",N53401376A,PSKU_74949_89966889949151647905_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 830 G6 Notebook With 13.3 Inch Display,Intel Core i7-8665U/32GB RAM/256GB SSD/Windows 10 English Metallic",N53401378A,PSKU_47461_27450196495623238840_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 830 G6 Notebook With 13.3 Inch Display,Intel Core i7-8665U/16GB RAM/256GB SSD/Windows 10 English Metallic",N53401380A,PSKU_47461_67337282342868751891_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G5 Notebook With 14 Inch Display,Intel Core i5-8250U/8GB RAM/256GB SSD/Windows 10 English Metallic",N53401401A,PSKU_74949_05052142222918875691_X
47461,HP,Electronics,Laptops,"Refurbished - Laptop Probook 650 G2 With a 15.6-InchDisplay,Intel Core i5 Processor/6th Generation/8GB RAM/256GB SSD English Black",N53401473A,PSKU_74949_90928680351980066434_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G4 With 14 Inch HD Display,Core i5 Processor/7th Generation/8GB Ram/256GB SSD/Intel HD Graphics English Silver",N53401632A,PSKU_74949_66969515092072995404_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 830 G6 Laptop With 13-inch Display,Intel Core i5-8th Gen/8GB RAM/256GB SSD/Windows 10 English Silver",N53403193A,PSKU_47461_07165077234524384238_X
47461,HP,Electronics,Laptops,"Renewed - ProBook 840 G6 Laptop With 14-Inch FHD Display, Intel Core i5 Processor/8th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Silver",N53406120A,PSKU_74949_12383436920176620955_X
47461,HP,Electronics,Laptops,"Renewed - ProBook 450 G6 Laptop With 15.6-Inch FHD Display, Intel Core i5/8th Gen/8GB RAM/256GB SSD/Intel UHD Graphics English Silver",N53406122A,PSKU_47461_67330691652697874692_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 850 G6 With 15.6-Inch Display,Intel Core i7-8565U/16GB DDR4/8th Gen/512GB SSD/Intel UHD Graphics 620/Windows 10 Pro English/Arabic Silver",N53414972A,PSKU_74949_69891052610780544248_X
47461,HP,Electronics,Laptops,"Renewed - ProBook 830 G6 Business Laptop With 12.5-Inch Display, Intel Core i5-8th Gen/16GB RAM/512GB SSD/Windows 10 Pro English Silver",N53419454A,PSKU_47461_66199056069105579992_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G3 Laptop With 14-inch FHD Display,Core i7 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N53420529A,PSKU_74949_05039513875427225705_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G4 Laptop With 14-inch FHD Display,Core i7 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Silver",N53420530A,PSKU_74949_33731504854684448258_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 850 G5 Laptop With 15.6-inch FHD Display,Core i7 Processor/8th Gen/8GB RAM/256GB SSD/Intel HD Graphics english Black English Black",N53420534A,PSKU_47461_84897169174528154032_X
